,"(2E,4E)-3,7-Dimethyl-2,4-octadiene","(2E,4E)-3,7-Dimethylocta-2,4-diene","1,2-Benzenedicarboxylic acid","1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester","1,2-Benzisothiazole","1,3,7-Octatriene, 2,7-dimethyl-","1,3-Hexadiene, 3-ethyl-2,5-dimethyl-","1,3-Octadiene","1,3-Pentadiene","1,6-Octadiene, 2,6-dimethyl-, (Z)-","1,6-Octadiene, 3,7-dimethyl-, (S)-","1,7-Octadiene, 2,7-dimethyl-",1-Butanol,"1-Butanol, 3-methyl-","1-Butene, 3-methyl-",1-Dodecanethiol,1-Dodecanol,1-Dodecene,1-Heptene,1-Hexadecanol,1-Hexanol,"1-Hexanol, 2-ethyl-",1-Octadecanol,1-Octanol,1-Octene,"1-Octene, 3,7-dimethyl",1-Pentanethiol,1-Pentanol,1-Penten-3-ol,"1-Pentene, 2,4,4-trimethyl-",1-Propanol,"1-Propanol, 2-methyl-",2(5H)-Furanone,"2,4-Dimethylfuran","2,4-Hexadiene, (E,Z)-","2,4-Octadiene","2,5-Furandione, 3-methyl-","2,6-Dimethyl-2-trans-6-octadiene","2,6-Octadiene","2,6-Octadiene, 2,6-dimethyl-",2-Butanol,2-Butanone,2-Butenal,2-Cyclopenten-1-one,"2-Decenal, (Z)-",2-Ethylhexyl salicylate,2-Heptanone,"2-Heptene, (E)-",2-Methyl-1-butene,"2-Nonanone, 3-(hydroxymethyl)-","2-Nonene, (E)-",2-Octanone,"2-Octene, (E)-","2-Octene, (Z)-","2-Octene, 3,7-dimethyl-, (Z)-",2-Pentanone,"2-Pentanone, 3-methyl-","2-Pentene, (E)-","2-Pentene, 4-methyl-",2-Thiophenecarboxaldehyde,"3,5-Octadiene, (Z,Z)-","3-Ethyl-1,5-octadiene",3-Hexen-1-ol,"3-Hexene, (Z)-",3-Methyl-2-butene-1-thiol,3-Methylcyclopentyl acetate,"3-Nonene, (E)-",3-Octanone,"3-Octene, (E)-","3-Octene, (Z)-",3-Pentanol,3-Pentanone,"4-Nonenal, (E)-",4-Nonene,"4-Octene, (E)-","5-Decene, (E)-","5-Hepten-2-one, 6-methyl-",Acetaldehyde,Acetic acid,"Acetic acid, butyl ester","Acetic acid, methyl ester",Acetophenone,Benzaldehyde,Benzene,"Benzene, 1,1'-[1,2-ethanediylbis(oxy)]bis-","Benzene, 1,3-dimethyl-",Benzeneacetaldehyde,"Benzenesulfonamide, N-butyl-",Benzoic acid,Benzonitrile,Benzophenone,"Butanoic acid, ethyl ester","Butanoic acid, methyl ester",Butyrolactone,C2H5CH=CHCH=CH2,Carbon disulfide,cis-2-Nonene,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester","Cyclopropane, 1,1-dimethyl-2-(2-methyl-2-propenyl)-",Decanal,Decane,Dimethyl sulfide,Dimethyl sulfone,Dimethyl Sulfoxide,Dimethyl trisulfide,Diphenyl ether,"Disulfide, dimethyl",Dodecane,Dodecanoic acid,Eicosane,"Ethane, isothiocyanato-",Ethanol,"Ethanol, 2-(dodecyloxy)-",Ethyl Acetate,Ethylbenzene,"Furan, 2-ethyl-","Furan, 2-methyl-","Furan, 2-pentyl-","Furan, 3-methyl-",Glycerin,Heptadecane,Heptanal,Heptane,"Heptane, 2-methyl-",Hexadecane,"Hexadecenoic acid, Z-11-",Hexanal,Hexanoic acid,"Hydrazine, ethyl-",Isoprene,Isopropyl myristate,Isopropyl palmitate,Methanethiol,Methyl Isobutyl Ketone,Methyl methacrylate,Methyl thiolacetate,Methyl vinyl ketone,n-Decanoic acid,n-Hexadecanoic acid,n-Hexane,n-Propyl acetate,Nonadecane,Nonanal,Nonane,"Nonane, 2-methyl-",Nonanoic acid,Octadecane,Octadecanoic acid,Octanal,"Octane, 2-methyl-",Octanoic acid,p-Xylene,Pentadecane,Pentadecanoic acid,Pentanal,"Pentane, 2-methyl-",Pentanoic acid,"Pentanoic acid, 2,2,4-trimethyl-3-carboxyisopropyl, isobutyl ester",Phenol,Phenylmaleic anhydride,Propanoic acid,"Propanoic acid, ethyl ester",Alkene1,Alkene2,Acid1,Sulfone1,Biphenyl1,Alcohol1,Amide1,Tetradecanoic acid,"Tetrasulfide, dimethyl",Thiazole,"Thiazole, 2-methyl-",Thiophene,"Thiophene, 2-ethyl-","Thiophene, 2-methyl-","Thiophene, 3,4-dimethyl-","Thiophene, 3-methyl-",Toluene,trans-3-Decene,trans--4-Nonene,Tridecane
190212_8,1.991363837,0.684528739,0.052222498,0.030928598,0.005989881,0.223529319,0.076970631,0.020935105,0.198970114,0.016160855,0.885080703,1.378772505,0.6246186,0.037192454,0.856207103,0.005080339,0.005263639,0.006591144,0.049081173,0.034709929,0.050751991,0.167227229,0.061278207,0.005383052,0.234293651,0.012203674,0.032490717,0.062995242,0.142665495,0.20950617,0.31555328,0.165392147,0.011940109,0.655937855,0.014481676,0.561218181,0.012943526,0.085001408,0.018333521,0.048100118,0.691153123,4.134721297,0.085708222,0.023281939,0.01125505,0.067056544,0.031289126,0.034212104,0.53238283,0.008274244,0.040640995,0.030477205,0.696673459,1.134399959,1.578546547,0.099239477,4.712666839,0.931153193,0.342999136,0.032725748,0.054534322,0.031872631,0.020579637,0.023369781,0.041415541,0.026958301,0.035790109,0.027903321,5.717848157,0.25131668,0.372642563,1.056530285,0.007151528,0.039739789,1.156140408,0.010552157,0.027878328,1.191432679,5.321179604,0.047896075,0.136397363,0.0891333,0.060694714,0.255690876,0.005288455,0.011237127,0.02167612,0.031161555,0.412332429,0.010063818,0.00837624,0.528743755,0.02330315,0.041243524,0.020717389,14.09403291,0.016205516,0.009693462,0.011039168,0.017937831,0.09528136,5.448863384,1.82118779,5.750583796,1.079664782,0.03801223,3.257192151,0.010318694,0.01021537,0.015666331,0.004532401,3.694888193,0.009166596,1.073207862,0.036193844,0.250432106,0.068398253,0.047138529,0.092589,0.025655713,0.007966687,0.033613686,1.223510353,0.051653842,0.005796121,0.015883832,0.066013234,0.030824616,4.513080094,0.414744288,0.031662808,0.0024239,1.217725312,0.072139375,0.030367607,1.112440744,0.096462891,0.029878585,0.062291616,3.627931659,0.232480387,0.013424845,0.033536531,0.877541997,0.008996287,0.041490912,0.008568811,0.175598739,0.025349927,0.023229613,0.054036585,0.011819368,0.006608801,0.018149235,0.120282751,0.13836581,0.024516479,0.018077899,0.09863471,0.038360995,0.127168499,0.220677703,0.010096375,0.055193616,0.01816927,0.018325275,0.041987093,0.055064236,0.283106579,0.016177488,0.027311784,0.020987836,0.0060619,0.32949558,0.077267019,2.100415481,0.027689122,1.132140867,1.383306981,0.023213625,0.036042114,0.006979182
190212_9,1.976804805,0.595179127,0.040962495,0.099086506,0.013403679,0.220994403,0.11314757,0.00815574,0.115219388,0.028984224,1.104593427,1.750652911,0.733478308,0.0366671,0.86987512,0.009686669,0.00619183,0.009468953,0.028270135,1.21644361,0.051146635,0.23919438,1.364227251,0.0073808,0.116459599,0.014545185,0.036500549,0.060988956,0.099202454,0.158555879,0.364001184,0.185795351,0.007295035,0.566127873,0.022749219,0.294112368,0.014387313,0.180622086,0.013337454,0.073733183,0.763557749,4.080545713,0.057153459,0.010146159,0.012277692,0.126928727,0.058532118,0.024656183,0.480855196,0.017041906,0.032946275,0.04981715,0.556714437,1.137828683,1.816290286,0.072161886,4.615629299,0.934244819,0.29520687,0.01858353,0.021597567,0.01760435,0.01820678,0.026800301,0.039764744,0.030299569,0.03294182,0.070706243,5.199531494,0.302518981,0.352584439,0.981440341,0.009147006,0.037816902,1.160509534,0.009972665,0.070871849,1.101553597,5.729238852,0.042333407,0.111046131,0.067116412,0.036926639,0.317464514,0.005864445,0.017223836,0.016635662,0.025071246,0.216365677,0.011498808,0.009870692,0.379400348,0.023884663,0.023926664,0.020760906,13.96756138,0.013297878,0.155264525,0.00773122,0.014488902,0.093228735,5.0363979,1.630579474,5.145393973,0.697771818,0.035226798,2.664149331,0.016186995,0.014680864,0.027756865,0.002986597,3.600900098,0.055405669,0.982119206,0.039519015,0.135872898,0.053449684,0.077047139,0.074686492,0.298022692,0.012939391,0.051091769,1.168004711,0.034772477,0.006617358,0.045623689,0.050374311,0.05199131,4.864788967,0.301541474,0.05939558,0.005530425,0.866257403,0.067908901,0.026084335,0.948572339,0.071043301,0.022920696,0.152186918,2.99922787,0.198810781,0.047219618,0.027165168,0.547220852,0.024385094,0.030265569,0.02372203,0.204969569,0.030807824,0.020878436,0.036983815,0.0179106,0.007339883,0.030980679,0.087226774,0.07613167,0.0391136,0.010321758,0.075301353,0.020956645,0.059839308,0.164846695,0.014143561,0.083369963,0.020447612,0.009194853,0.017558137,0.063492849,1.949893942,0.033306459,0.010575682,0.028183759,0.005562305,0.323601146,0.069019113,1.651054551,0.024651627,1.142275863,1.492250007,0.033605472,0.035257453,0.016314582
190213_10,2.694239445,1.074815451,0.088296904,0.095762427,0.01304886,0.133880848,0.077081353,0.023709032,0.026895628,0.023344682,1.761432295,2.484725965,0.241036186,0.03328813,0.352997493,0.016858349,0.015291567,0.015511606,0.031825461,0.351150097,0.056493445,0.112433414,0.321884928,0.013055823,0.09997029,0.028455982,0.042432996,0.030160437,0.013879794,0.092194609,0.101527696,0.088257635,0.017023895,0.364251617,0.006878975,0.377694511,0.030932839,0.090224927,0.014403819,0.085596248,0.456313543,2.671568831,0.022300509,0.017157831,0.018330812,0.230457012,0.080245877,0.019875825,0.312535432,0.021787856,0.035641262,0.079106247,0.602864349,1.94141213,3.031189657,0.07238458,2.788230693,0.354434934,0.227044806,0.01438553,0.028467888,0.012444882,0.031053778,0.023296501,0.046097641,0.041113384,0.036638044,0.108459609,5.746990722,0.532097819,0.034016784,1.200510083,0.011649945,0.042657678,1.94369696,0.018863099,0.108877548,0.712580443,6.081655106,0.04069772,0.131114372,0.104652511,0.129246669,0.512945983,0.014716762,0.040605049,0.031551067,0.04303832,0.432850961,0.038179134,0.028002117,0.104781341,0.018754228,0.079649396,0.021283234,18.78227839,0.028379139,0.054049173,0.009042262,0.041336975,0.092081281,4.851284649,2.602706998,3.609146835,0.204165547,0.043233759,0.901365326,0.023303,0.02820236,0.049646498,0.004903375,1.87888696,0.088418354,0.406175581,0.109987703,0.141902191,0.045456251,0.104444516,0.095868699,0.849077469,0.019235549,0.112631754,1.878838872,0.05668517,0.0130111,0.047374108,0.072515035,0.091346013,5.514114271,0.157220982,0.101424836,0.010444658,0.082453748,0.072484655,0.036755525,0.277560044,0.094504295,0.016254673,0.127199447,3.048871629,0.109323522,0.04555549,0.065959796,0.912726418,0.029775594,0.026659575,0.02068471,0.347681448,0.062242398,0.032097302,0.037892486,0.041720983,0.015707927,0.038363131,0.12849541,0.148931905,0.055389556,0.058727704,0.201364444,0.048976562,0.067307095,0.096563863,0.012900117,0.081739507,0.038661639,0.505335268,0.087709451,0.114702555,3.063716269,0.02019898,0.013874851,0.065729196,0.00703902,0.173523534,0.061610895,0.333202689,0.027766597,1.529225734,1.234499202,0.034518807,0.038781998,0.01339657
190213_11,1.491648535,0.331987738,0.112465882,0.082082178,0.016350034,0.060315803,0.02792157,0.016619195,0.007969355,0.00708874,0.789907864,0.664545189,0.144791084,0.022150721,0.140628049,0.016282123,0.011662509,0.012916685,0.027903139,0.122790204,0.048102323,0.064856564,0.102263801,0.009075368,0.061910314,0.01927978,0.016354821,0.021311071,0.008855999,0.044174756,0.062557573,0.08594435,0.014955808,0.27362829,0.003979098,0.082344594,0.036528767,0.028431172,0.007840494,0.027036293,0.365726965,2.34335706,0.02185424,0.013632913,0.015890535,0.25528793,0.045675963,0.013693956,0.054603635,0.009914055,0.019620209,0.045738125,0.23328245,1.815113896,1.045459577,0.055182547,2.446579395,0.139489743,0.147541182,0.013843797,0.014706881,0.009366378,0.025831754,0.011802249,0.022339972,0.028935055,0.022427341,0.051207924,5.965306895,0.089358584,0.0216768,1.076374608,0.010466766,0.021176367,1.814361739,0.007759341,0.051340235,0.648649495,6.58070504,0.042646945,0.097999411,0.127116445,0.152109108,0.925731057,0.012429461,0.023629052,0.033911726,0.176787668,0.342232928,0.043252058,0.021842523,0.05432114,0.01215051,0.062528078,0.007866135,24.85840289,0.020617812,0.03759509,0.007694631,0.035204659,0.049996982,5.690522956,3.155309721,9.690332426,0.69798032,0.047592503,3.45172185,0.015963761,0.018706369,0.041265648,0.005246266,1.074439637,0.068216531,0.323680006,0.045709468,0.050558831,0.043392979,0.02818697,0.074556875,0.149738973,0.017993529,0.099485667,1.783018786,0.035796905,0.012657688,0.041758591,0.080578796,0.051948861,5.969715656,0.056780042,0.115777518,0.00756117,0.076217091,0.053732064,0.025731736,0.19669149,0.124457227,0.015333752,0.068434253,2.998755053,0.06775324,0.053189827,0.057716043,0.480195357,0.017099115,0.025773011,0.021737283,0.36866647,0.041468948,0.040390504,0.031502118,0.024370238,0.013378267,0.036469091,0.133839239,0.12319957,0.039516665,0.032247127,0.252403811,0.061798205,0.067590158,0.047998637,0.004098604,0.021804977,0.044355398,0.026325225,0.093928562,0.121472561,1.439071063,0.011533741,0.022001719,0.073862404,0.006699452,0.153034261,0.030549458,0.190072817,0.014817809,0.120307059,1.187850782,0.017637342,0.01906324,0.008856901
190213_12,1.553101621,0.328357625,0.137980244,0.053606757,0.022733526,0.056874528,0.035666514,0.014453272,0.00857417,0.012136089,0.756065441,1.380807671,0.111881098,0.018013433,0.072037769,0.020088377,0.013500879,0.016962497,0.029838025,0.231710691,0.062628162,0.095858455,0.144341372,0.015612326,0.055247976,0.023800515,0.019043549,0.023375903,0.012072985,0.047934317,0.039717999,0.111270319,0.018664924,0.195216142,0.005505612,0.108443537,0.052740277,0.061975746,0.009249441,0.046092034,0.393414282,1.948732323,0.028797453,0.016240639,0.023823231,0.331856532,0.098739182,0.011943584,0.038433708,0.024301555,0.024156332,0.092116246,0.264587295,2.060435351,1.871446494,0.089160664,2.044316155,0.074348568,0.092504124,0.018932191,0.010838659,0.011753346,0.024906366,0.010427325,0.024997645,0.040960005,0.025098686,0.124738722,6.740079528,0.132065473,0.019546671,0.4396545,0.0162826,0.023891008,2.056970679,0.011375738,0.125014456,0.783211082,11.95905932,0.045087919,0.071838602,0.174395635,0.209788729,0.795310067,0.018714889,0.046742693,0.045673761,0.169874847,0.505053604,0.066801044,0.026404073,0.039277658,0.016398816,0.085446907,0.008277525,28.40613423,0.029486094,0.0444572,0.010457674,0.053388483,0.087621597,1.705784085,1.756269681,2.474237616,0.127253406,0.052158367,0.767727416,0.029902055,0.027410641,0.057795924,0.007719441,0.717986486,0.047267096,0.272478839,0.070688986,0.0500094,0.028421974,0.094732388,0.030292662,0.71460162,0.022419902,0.146221174,0.714276106,0.035494551,0.015846052,0.044880979,0.129164529,0.090716572,11.14797144,0.02526445,0.146066467,0.009079235,0.057751326,0.061050973,0.035299732,0.113027707,0.063737251,0.018217827,0.102414586,1.765481879,0.058307744,0.044973646,0.099025001,0.513102445,0.040312123,0.029115056,0.026193571,0.382848674,0.071213297,0.0440343,0.044624676,0.048077227,0.016231664,0.043372816,0.164459959,0.082553227,0.063491034,0.038145714,0.322403529,0.08447661,0.106840255,0.052806018,0.00902085,0.029838534,0.06028285,0.037922212,0.092315829,0.16103799,2.316110285,0.015041011,0.009181479,0.063766398,0.008246482,0.191845479,0.033734156,0.17669163,0.012808167,0.103792007,1.346243584,0.032084147,0.021317244,0.016018664
190213_13,0.996927384,0.254021261,0.131692614,0.828870725,0.071559515,0.038310699,0.017807634,0.016849558,0.007659601,0.006764717,0.525488132,0.407053503,0.094827823,0.015651464,0.192475026,0.012807491,0.015504345,0.012934504,0.039167806,0.17285645,0.045739529,0.130789988,0.132337741,0.018319047,0.080246894,0.047767975,0.018206561,0.021938634,0.007671364,0.051786926,0.04785431,0.077239143,0.01942498,0.228378731,0.003389033,0.066005311,0.035809657,0.025176035,0.007225167,0.021922084,0.285879153,2.305041537,0.023450661,0.018219473,0.025717785,0.114965445,0.089030948,0.01418482,0.062126202,0.028942958,0.027291992,0.077547277,0.220778683,1.671502421,0.675296924,0.075355873,2.415169577,0.19301995,0.174926942,0.012176808,0.012991786,0.007600759,0.019085224,0.013221218,0.0244655,0.036195918,0.018942126,0.056982853,5.539795371,0.069566849,0.017128613,1.485759942,0.011591561,0.018185169,1.672011892,0.007754498,0.057419668,0.56015427,6.108913723,0.038246906,0.130632419,0.2139862,0.219152638,0.604355264,0.014952938,0.076204964,0.0484032,0.169176407,0.573411515,0.045660963,0.077575809,0.059355652,0.012685923,0.116516891,0.006809252,22.41625079,0.049051583,0.03516007,0.007329583,0.104544102,0.052601358,5.54915403,3.340587043,9.743835787,1.220221554,0.031570685,4.349402387,0.02541619,0.022841588,0.06742701,0.008196893,0.797149146,0.040454204,0.451020661,0.220914586,0.069886171,0.033428104,0.035587283,0.116749359,0.188717594,0.048341322,0.139412561,2.372567684,0.033382776,0.030066536,0.038631772,0.122223164,0.106591752,5.459782149,0.058963345,0.085514109,0.027385959,0.102651011,0.046541377,0.024766138,0.233811339,0.148472606,0.036895812,0.090559416,3.418132296,0.060288616,0.070534992,0.144837838,0.418268323,0.021620488,0.042041924,0.066957779,0.274714995,0.096556014,0.070574083,0.057526601,0.077966393,0.022454342,0.041384377,0.169696328,0.122168864,0.090005738,0.836998189,0.310346048,0.141094467,0.060738807,0.055718887,0.002744453,0.013544616,0.041095912,0.129435392,0.065329764,0.119204308,1.806644004,0.01650195,0.045571155,0.066088582,0.00602379,0.102441303,0.028199104,0.139338127,0.014396716,0.103010026,0.791916344,0.020198926,0.016332154,0.015319722
190213_14,1.204404752,0.295060589,0.083867979,0.477461299,0.011802883,0.036335521,0.022328484,0.050203394,0.009000118,0.006876976,0.565059106,0.69071147,0.160571274,0.016601604,0.22929086,0.013338154,0.008985425,0.0103802,0.04722177,0.15319282,0.036363644,0.078533918,0.121216862,0.007656089,0.105372272,0.041350131,0.019052651,0.01733333,0.012453763,0.068434259,0.062845709,0.084628304,0.011715513,0.263584489,0.003332223,0.105345769,0.025669208,0.037549888,0.006732574,0.03165534,0.330243062,3.634372212,0.021656244,0.012862394,0.013559305,0.207180312,0.058872964,0.018460351,0.066293781,0.014885593,0.018705315,0.047303449,0.287813155,1.769923044,1.00667398,0.072130011,3.799763115,0.232202522,0.216715127,0.016450296,0.017493686,0.007827876,0.019245703,0.017563482,0.023029729,0.024196685,0.017456086,0.06249461,5.647305825,0.114377225,0.02071013,2.505881093,0.009141901,0.018252797,1.77231101,0.006583029,0.062453842,0.648848241,8.166580674,0.053386381,0.108586716,0.093619492,0.114517531,0.516540243,0.021635693,0.022185607,0.025146847,1.353845407,0.28753971,0.031542467,0.022630385,0.080509039,0.011040462,0.053385547,0.008569913,20.950201,0.017978566,0.033250501,0.007804825,0.026690357,0.058618999,4.434321517,3.309459449,5.4844516,0.242386431,0.029670528,1.359531139,0.01595982,0.011204558,0.028128875,0.004515823,1.280464072,0.036833879,0.323516179,0.047855482,0.103611659,0.030927235,0.06697369,0.23748117,0.181666627,0.014091215,0.073864072,3.191537542,0.062225309,0.010077156,0.02661787,0.062436697,0.111109535,7.515487536,0.058979242,0.092396862,0.019999146,0.044719407,0.053048975,0.037235818,0.176851427,0.129178567,0.007065075,0.045996497,4.916572584,0.063804562,0.033767552,0.066375103,0.745741185,0.021953882,0.01740484,0.015183779,0.260601317,0.036471088,0.032871493,0.024394904,0.022876326,0.010664836,0.025499779,0.139062695,0.386448376,0.057253086,0.067549464,0.249851921,0.040824816,0.091767033,0.072551334,0.005136866,0.017748628,0.040153076,0.028172596,0.170397322,0.088098023,0.899876167,0.006990278,0.01280641,0.073313611,0.005487631,0.165726333,0.040018318,0.215525621,0.017337378,0.175525115,1.490858661,0.018657046,0.015092266,0.011142858
190213_15,1.255799107,0.272670021,0.085771652,0.102132726,0.017017107,0.039600101,0.022316532,0.018793968,0.008540769,0.006148156,0.564158309,0.530635999,0.090195184,0.016785857,0.147544544,0.013059294,0.010957413,0.010910036,0.029968618,0.495971364,0.043226126,0.094720686,0.486226909,0.009517976,0.062925057,0.019399195,0.015717027,0.018827958,0.010816147,0.044312428,0.049761707,0.087854421,0.010423356,0.234266449,0.003382312,0.074452068,0.028288509,0.023639868,0.006890058,0.020520649,0.345329575,2.66535472,0.022953066,0.017992375,0.013922367,0.291471562,0.052392665,0.012889703,0.054938322,0.013203333,0.021644906,0.051862425,0.212368766,1.704691185,0.84291763,0.065391404,2.780838904,0.148027319,0.150335285,0.019828241,0.012723421,0.008705381,0.020897787,0.013420093,0.020397153,0.027440076,0.01934824,0.053056748,5.584456213,0.080533408,0.018850021,1.193161323,0.009477307,0.018346704,1.703649308,0.006617782,0.053220138,0.562163436,9.42873134,0.046468692,0.088404041,0.118230528,0.152329144,0.47441993,0.011495257,0.028798087,0.02866335,0.054691955,0.291618493,0.035750042,0.05952417,0.047917701,0.012109667,0.085271346,0.007913956,24.84807665,0.027490226,0.095063744,0.007100437,0.036395222,0.047904373,5.349984454,3.993903931,6.65435956,0.242295523,0.042713834,1.263251547,0.017954062,0.0150327,0.043434776,0.006182206,0.819186824,0.055561557,0.277517442,0.072611998,0.069760732,0.035135066,0.033541899,0.120683398,0.276432631,0.019837633,0.097281399,1.972323919,0.040088243,0.012220999,0.036650295,0.092320798,0.055557144,8.743127516,0.050623318,0.121438717,0.01059253,0.046137262,0.049081792,0.026075386,0.152581235,0.095627468,0.008378662,0.060809104,2.802236996,0.059808223,0.044199129,0.070150273,0.469155925,0.016900707,0.01593161,0.021974458,0.304634137,0.052590402,0.031752784,0.026038295,0.029648517,0.014371956,0.03050992,0.135775729,0.154041424,0.035019769,0.139858559,0.234518987,0.052318842,0.085900067,0.047865583,0.00335029,0.017405664,0.033288138,0.450306977,0.078250129,0.102721405,1.028225456,0.008918742,0.013419139,0.076186919,0.005611297,0.151117617,0.033176359,0.245063037,0.014542501,0.214794146,1.509577633,0.016792059,0.016261371,0.012158952
190213_16,1.260496103,0.260779141,0.119503966,0.0734396,0.026028076,0.044273754,0.02825965,0.019203109,0.01014959,0.009875812,0.575685157,0.910177148,0.093855351,0.017378915,0.117306788,0.038739528,0.013971349,0.015655991,0.031714949,0.180391669,0.061091921,0.086216487,0.163228534,0.013718918,0.060058886,0.019407566,0.018490145,0.019464941,0.010933792,0.068629708,0.036326811,0.089315543,0.015976542,0.206908678,0.004928191,0.087879637,0.042780137,0.052367875,0.00929482,0.038672223,0.315869779,2.308155546,0.026566085,0.017520289,0.020723926,0.278642096,0.095974431,0.012099614,0.051877407,0.022247765,0.021372798,0.078935111,0.243139113,2.247713649,1.276355496,0.079611808,2.409098416,0.120094553,0.114241552,0.015126665,0.011787123,0.010784838,0.023054323,0.013218088,0.025096406,0.039352518,0.023572231,0.110470932,7.492431472,0.098877425,0.020715434,0.862112625,0.015641263,0.021526502,2.245083138,0.010267361,0.110303604,0.789780178,6.401071017,0.046908487,0.086805634,0.172435276,0.19667792,0.960762565,0.016195775,0.030199217,0.043360266,0.068662761,0.447049525,0.060506323,0.025042581,0.044369362,0.014132343,0.078666179,0.009114492,29.89128739,0.025512086,0.058958354,0.010104927,0.046159352,0.078809424,2.690785697,2.094617915,6.629302027,0.205772791,0.047009229,1.510680616,0.031747618,0.022827174,0.050629792,0.008534459,0.775246882,0.104514359,0.25497416,0.051931951,0.063081091,0.037298921,0.084229379,0.076264495,0.553176375,0.024080977,0.156264879,1.421930761,0.038594077,0.018093654,0.054646222,0.116939513,0.077989146,5.824990904,0.033668619,0.137799392,0.009507193,0.058303772,0.052158716,0.042642888,0.125305445,0.086657784,0.013599755,0.08278906,2.22527697,0.055794631,0.056950379,0.076339476,0.536812409,0.039127384,0.025307196,0.028133771,0.436407979,0.057107967,0.040773361,0.040673435,0.031259884,0.017505802,0.047442178,0.163636874,0.105977801,0.054940916,0.032965586,0.354161678,0.076043727,0.085609829,0.073598148,0.00782044,0.022348267,0.092190618,0.024621289,0.100517789,0.164748199,3.457334774,0.013320557,0.011330667,0.071420399,0.00772579,0.149712874,0.033983078,0.143237432,0.012707183,0.074610987,1.770360664,0.028335734,0.019051132,0.019377248
190213_3,1.015553593,0.164306181,0.045893638,0.044098516,0.009424954,0.038511887,0.025178382,0.015051907,0.018640159,0.008993887,0.421872113,0.848605408,0.154829335,0.015236911,0.310882518,0.007605196,0.007975996,0.010387434,0.032867609,0.042902878,0.026468828,0.081521823,0.035834115,0.008049932,0.065401906,0.018192313,0.016183486,0.019780986,0.021536302,0.072314012,0.054591398,0.109821922,0.010595465,0.311024961,0.005690658,0.113487902,0.024294367,0.052097075,0.008058553,0.032416599,0.35723587,3.23781791,0.035214469,0.015576527,0.013025619,0.088187593,0.061577495,0.013260551,0.16639039,0.016679922,0.018447734,0.052296839,0.26420101,1.802062916,1.006369,0.083672111,3.410108545,0.326021375,0.215832992,0.014671477,0.012425317,0.009834004,0.017108643,0.022117342,0.022506967,0.020666501,0.017444111,0.069542796,5.737097442,0.114044005,0.044180474,0.58201364,0.010242999,0.016550384,1.801760624,0.008529126,0.069323879,1.308371509,8.108680802,0.041571754,0.265344592,0.093303295,0.0993946,0.622836265,0.023566628,0.02158301,0.020118364,0.08858723,0.150162052,0.03123332,0.010461561,0.064043008,0.014336909,0.070857687,0.010948503,22.03050544,0.020517047,0.006013358,0.008555263,0.036952707,0.076959769,4.347583695,1.893874746,8.34943962,1.115956481,0.028059111,4.867766766,0.032296609,0.007499667,0.061084933,0.01966588,2.129896519,0.016660497,0.325171246,0.045013142,0.083548247,0.039622185,0.068862338,0.044203227,0.197015005,0.054125218,0.067389643,0.898115699,0.032196181,0.07874807,0.016724202,0.075134009,0.050471597,7.06730168,0.069998854,0.045262234,0.003179065,0.650922413,0.050091986,0.039289581,0.250108609,0.093882207,0.005930064,0.027787648,5.324684387,0.074990283,0.069196878,0.066264449,0.429975328,0.025808068,0.013577876,0.053784048,0.149809013,0.040098814,0.040709974,0.012332774,0.02233765,0.099044399,0.017706407,0.144339372,0.088592332,0.033354497,0.039356833,0.144794748,0.027895087,0.111102027,0.079780857,0.006237186,0.018169777,0.020089936,0.037153426,0.001559399,0.051401938,0.31253978,0.005099005,0.006830722,0.092689352,0.005531163,0.173595785,0.035239788,0.170958828,0.011104779,0.092065723,1.195534082,0.026986872,0.01449242,0.038180675
